asset_id,agbd_nonnegative,agbd_se_nonnegative,algorithm_run_flag_eq_1,all_intersecting_shots,degrade_flag_eq_0,l4_quality_flag_eq_1,required_fields_nonnull,year
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021209193426_O14873_02_T08278_02_002_02_V002,7864,7864,41419,85658,7864,18682,41419,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021216171549_O14980_02_T05876_02_002_02_V002,0,0,2173,5073,0,1184,2173,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021219162939_O15026_02_T06473_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021218232739_O15015_03_T11343_02_002_02_V002,6088,6088,14235,62533,6088,6526,14235,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021219224117_O15030_03_T07747_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021218001400_O15000_03_T02132_02_002_02_V002,1518,1518,3258,3902,1518,1518,3258,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021213180158_O14934_02_T06702_02_002_02_V002,0,0,60643,88140,0,28662,60643,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021220232749_O15046_03_T11267_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021220154317_O15041_02_T04300_02_002_02_V002,0,0,250,325,0,203,250,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021215010009_O14954_03_T10073_02_002_02_V002,0,0,0,60585,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021217162928_O14995_02_T06549_02_002_02_V002,0,0,11544,87792,0,3419,11544,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021222141033_O15071_02_T08492_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021226123758_O15132_02_T06916_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021221224127_O15061_03_T10517_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021225210853_O15122_03_T08788_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021221145655_O15056_02_T09242_02_002_02_V002,0,0,61230,90137,0,11017,61230,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021227193607_O15152_03_T10287_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021222215506_O15076_03_T11037_02_002_02_V002,17255,17255,31619,67434,17255,18683,31619,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021228123807_O15163_02_T09686_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021226202230_O15137_03_T00923_02_002_02_V002,7954,7954,16139,69087,7954,8995,16139,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021230110518_O15193_02_T11185_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021229193615_O15183_03_T07365_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021225132420_O15117_02_T07666_02_002_02_V002,43763,43763,86594,87467,43763,53609,86594,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021232110553_O15224_02_T11109_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021231180339_O15213_03_T05865_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021233180347_O15244_03_T05789_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021234093306_O15254_02_T08186_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021230184951_O15198_03_T00923_02_002_02_V002,18539,18539,51884,69122,18539,30506,51884,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021236093358_O15285_02_T10803_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021235163144_O15274_03_T05712_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021237163236_O15305_03_T09752_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021233101907_O15239_02_T06090_02_002_02_V002,0,0,46130,84977,0,24821,46130,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021238080155_O15315_02_T10726_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021229115142_O15178_02_T08936_02_002_02_V002,2002,2002,14423,85626,2002,6273,14423,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021240080246_O15346_02_T04805_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021234171746_O15259_03_T00923_02_002_02_V002,0,0,17562,70172,0,7899,17562,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021241150122_O15366_03_T06600_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021239150031_O15335_03_T08252_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021244063123_O15407_02_T03076_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021245132956_O15427_03_T06294_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021243132914_O15396_03_T10792_02_002_02_V002,2734,2734,18301,23560,2734,4315,18301,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021246045912_O15437_02_T07268_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021238154634_O15320_03_T07579_02_002_02_V002,0,0,48363,78608,0,17289,48363,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021248045956_O15468_02_T07039_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021245054518_O15422_02_T08018_02_002_02_V002,13543,13543,55263,63203,13543,34715,55263,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021247115744_O15457_03_T06217_02_002_02_V002,10684,10684,26075,26906,10684,16563,26075,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021237084757_O15300_02_T07207_02_002_02_V002,45154,45154,77079,78188,45154,52087,77079,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021246124350_O15442_03_T06967_02_002_02_V002,0,0,69433,75224,0,38023,69433,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021241071643_O15361_02_T11170_02_002_02_V002,12946,12946,48485,73563,12946,31010,48485,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021249115827_O15488_03_T08834_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021252032823_O15529_02_T09579_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021253102652_O15549_03_T10104_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021251102612_O15518_03_T02912_02_002_02_V002,5736,5736,16676,44618,5736,6192,16676,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021249041349_O15483_02_T07712_02_002_02_V002,10813,10813,45772,56221,10813,23966,45772,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021250111219_O15503_03_T06661_02_002_02_V002,18867,18867,46239,63620,18867,25312,46239,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021250032741_O15498_02_T08385_02_002_02_V002,0,0,449,3080,0,14,449,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021256015705_O15590_02_T06580_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021257085552_O15610_03_T03953_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021260002619_O15651_02_T08814_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021254094045_O15564_03_T10777_02_002_02_V002,27048,27048,54198,61310,27048,27133,54198,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021253024215_O15544_02_T05983_02_002_02_V002,26860,26860,49553,50044,26860,28429,49553,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021257011110_O15605_02_T01408_02_002_02_V002,17524,17524,34340,37283,17524,20571,34340,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021258080955_O15625_03_T07472_02_002_02_V002,2508,2508,8511,43826,2508,2582,8511,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021260063804_O15655_03_T05819_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021262220829_O15696_02_T07987_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021261072503_O15671_03_T10915_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021259072400_O15640_03_T10991_02_002_02_V002,180,180,3875,51963,180,293,3875,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021260234023_O15666_02_T11063_02_002_02_V002,1596,1596,5095,27139,1596,1634,5095,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021264050715_O15716_03_T11052_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021263225527_O15712_02_T08508_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021258002514_O15620_02_T04927_02_002_02_V002,0,0,62821,74754,0,28708,62821,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021265055414_O15732_03_T08880_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021261225426_O15681_02_T05891_02_002_02_V002,21380,21380,50412,79381,21380,23899,50412,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021264220934_O15727_02_T05065_02_002_02_V002,6822,6822,15360,20290,6822,7864,15360,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021266050817_O15747_03_T08130_02_002_02_V002,7884,7884,17886,17931,7884,8244,17886,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021266203739_O15757_02_T08951_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021268033610_O15777_03_T10899_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021267212432_O15773_02_T06779_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021265212336_O15742_02_T11277_02_002_02_V002,12504,12504,37176,84470,12504,12718,37176,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021269042246_O15793_03_T05728_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021270190533_O15818_02_T08798_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021268203812_O15788_02_T06029_02_002_02_V002,4782,4782,10320,10391,4782,4782,10320,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021271195203_O15834_02_T06626_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021270033626_O15808_03_T10823_02_002_02_V002,3441,3441,11301,12390,3441,4387,11301,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021267042220_O15762_03_T03111_02_002_02_V002,21839,21839,55242,56445,21839,26582,55242,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021262063907_O15686_03_T09859_02_002_02_V002,2,2,63,30667,2,2,63,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021272190541_O15849_02_T03030_02_002_02_V002,312,312,6084,6811,312,1869,6084,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021254015607_O15559_02_T09502_02_002_02_V002,1513,1513,7069,16503,1513,1513,7069,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021274020354_O15869_03_T10670_02_002_02_V002,352,352,3436,5054,352,834,3436,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021269195153_O15803_02_T08125_02_002_02_V002,31776,31776,84413,87953,31776,33194,84413,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021274173259_O15879_02_T01683_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021275181931_O15895_02_T09319_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021276003109_O15899_03_T06324_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021277011740_O15915_03_T08421_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021278160018_O15940_02_T10068_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021279164647_O15956_02_T02204_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021275011732_O15884_03_T08497_02_002_02_V002,4150,4150,49057,61829,4150,16479,49057,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021279225825_O15960_03_T03325_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021273181921_O15864_02_T09395_02_002_02_V002,0,0,1,89876,0,0,1,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021276173308_O15910_02_T08569_02_002_02_V002,136,136,1669,7173,136,179,1669,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021280160022_O15971_02_T09992_02_002_02_V002,0,0,486,554,0,117,486,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021282142731_O16001_02_T07069_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021277164645_O15925_02_T02280_02_002_02_V002,1299,1299,14892,90215,1299,2006,14892,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021278234450_O15945_03_T06921_02_002_02_V002,13,13,253,63279,13,13,253,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021281225828_O15991_03_T03249_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021284142733_O16032_02_T06840_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021286125459_O16062_02_T09609_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021281151357_O15986_02_T07819_02_002_02_V002,2368,2368,17898,89951,2368,3086,17898,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021283212536_O16021_03_T04748_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021285212547_O16052_03_T10211_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021287195325_O16082_03_T07288_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021289195357_O16113_03_T07212_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021285134110_O16047_02_T03397_02_002_02_V002,8570,8570,63993,88827,8570,9308,63993,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021291182132_O16143_03_T08558_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021282221202_O16006_03_T09461_02_002_02_V002,13688,13688,62000,68038,13688,14346,62000,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021288125533_O16093_02_T09533_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021289120921_O16108_02_T10359_02_002_02_V002,5626,5626,54422,83033,5626,5898,54422,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021293182155_O16174_03_T08482_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021292112336_O16154_02_T10956_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021286203936_O16067_03_T06615_02_002_02_V002,8732,8732,59415,68682,8732,9081,59415,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021296095130_O16215_02_T10650_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021297164948_O16235_03_T09599_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021295164925_O16204_03_T08405_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021290190744_O16128_03_T06462_02_002_02_V002,5791,5791,65728,71267,5791,6424,65728,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021298081857_O16245_02_T06304_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021293103720_O16169_02_T08630_02_002_02_V002,8261,8261,77042,78925,8261,8462,77042,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021304064655_O16337_02_T06075_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021299151713_O16265_03_T06829_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021305134508_O16357_03_T09293_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021306051412_O16367_02_T08844_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021297090514_O16230_02_T09900_02_002_02_V002,5102,5102,74925,76624,5102,5529,74925,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021309121226_O16418_03_T07870_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021306125844_O16372_03_T10119_02_002_02_V002,1181,1181,50305,76820,1181,3568,50305,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021308051419_O16398_02_T04499_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021298160332_O16250_03_T10425_02_002_02_V002,62,62,16092,79503,62,737,16092,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021307121220_O16387_03_T06523_02_002_02_V002,393,393,13379,22836,393,604,13379,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021305060035_O16352_02_T06748_02_002_02_V002,380,380,60995,70084,380,995,60995,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021310034130_O16428_02_T10267_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021314020837_O16489_02_T08691_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021312034132_O16459_02_T10191_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021317090739_O16540_03_T10410_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021309042755_O16413_02_T09441_02_002_02_V002,43,43,21415,64239,43,47,21415,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021320003738_O16581_02_T11155_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021318003656_O16550_02_T11384_02_002_02_V002,0,0,0,87,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021319073529_O16570_03_T10333_02_002_02_V002,1184,1184,25348,38332,1184,1516,25348,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021321073612_O16601_03_T07258_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021317012301_O16535_02_T09135_02_002_02_V002,710,710,56832,57900,710,1398,56832,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021314095307_O16494_03_T09813_02_002_02_V002,2583,2583,35928,75308,2583,2769,35928,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021321230528_O16611_02_T08232_02_002_02_V002,0,0,8615,12717,0,3472,8615,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021325060441_O16662_03_T06952_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021322065006_O16616_03_T07931_02_002_02_V002,5153,5153,56336,60966,5153,7640,56336,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021323060359_O16631_03_T08604_02_002_02_V002,868,868,31884,43734,868,1089,31884,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021318082134_O16555_03_T11083_02_002_02_V002,5549,5549,67165,67544,5549,6017,67165,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021331200256_O16764_02_T03275_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021324222004_O16657_02_T07253_02_002_02_V002,1582,1582,39036,42219,1582,2419,39036,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021333030123_O16784_03_T08069_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021332191647_O16779_02_T01102_02_002_02_V002,0,0,8574,32276,0,132,8574,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021335183059_O16825_02_T05815_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021325213357_O16672_02_T05080_02_002_02_V002,10753,10753,48479,71818,10753,12637,48479,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021326051834_O16677_03_T00510_02_002_02_V002,0,0,28976,50750,0,3199,28976,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021336004239_O16829_03_T08512_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021327043228_O16692_03_T08298_02_002_02_V002,503,503,24918,50154,503,509,24918,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021334021506_O16799_03_T07319_02_002_02_V002,3116,3116,35834,36301,3116,4125,35834,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021333183037_O16794_02_T08890_02_002_02_V002,0,0,75884,76993,0,11130,75884,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021339231010_O16890_03_T01244_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021339165833_O16886_02_T06932_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021338161203_O16870_02_T09104_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021338235635_O16875_03_T04840_02_002_02_V002,1098,1098,46034,56615,1098,1098,46034,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021340235639_O16906_03_T07457_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021338004259_O16860_03_T08283_02_002_02_V002,113,113,14380,24511,113,113,14380,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021336174445_O16840_02_T06488_02_002_02_V002,0,0,21623,21728,0,50,21623,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021335012852_O16814_03_T07839_02_002_02_V002,467,467,48223,53781,467,1312,48223,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021343152546_O16947_02_T08355_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021343213723_O16951_03_T09629_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021344222352_O16967_03_T10303_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021342222349_O16936_03_T08803_02_002_02_V002,0,0,19683,56133,0,25,19683,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021344143921_O16962_02_T06182_02_002_02_V002,0,0,355,14078,0,0,355,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021346130629_O16992_02_T03412_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021347135257_O17008_02_T09625_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021347200434_O17012_03_T06630_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021345213726_O16982_03_T10976_02_002_02_V002,67,67,7552,17032,67,67,7552,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021348130630_O17023_02_T10451_02_002_02_V002,62,62,12073,12115,62,62,12073,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021341152542_O16916_02_T09701_02_002_02_V002,0,0,11685,85016,0,420,11685,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021348205101_O17028_03_T08727_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021350113338_O17053_02_T07528_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021346205100_O16997_03_T07380_02_002_02_V002,1936,1936,55367,57364,1936,1936,55367,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021351122005_O17069_02_T11048_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021349200435_O17043_03_T06554_02_002_02_V002,1426,1426,11186,14788,1426,1426,11186,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021352191808_O17089_03_T07304_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021351183141_O17073_03_T08053_02_002_02_V002,0,0,0,0,0,0,0,2021
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2021345135255_O16977_02_T06855_02_002_02_V002,137,137,11871,85619,137,137,11871,2021
