fold,budget,seed,shot_number,representation_independent_inclusion
2,1000,43,319260500300419735,True
2,1000,43,127500100300420366,True
2,1000,43,328260500300419059,True
2,1000,43,174870300200101719,True
2,1000,43,98220500300419842,True
2,1000,43,95170500300420267,True
2,1000,43,234120300300420176,True
2,1000,43,98220800300421109,True
2,1000,43,199890000200102621,True
2,1000,43,157080200300421743,True
2,1000,43,328261100300418137,True
2,1000,43,95171100300419487,True
2,1000,43,50580200200100273,True
2,1000,43,138580600200378689,True
2,1000,43,168820000300421174,True
2,1000,43,331260000200102519,True
2,1000,43,157080200300421699,True
2,1000,43,172480800300420328,True
2,1000,43,38270300300420582,True
2,1000,43,331260800200102946,True
2,1000,43,216980000200102406,True
2,1000,43,98220300300420618,True
2,1000,43,38270600300442268,True
2,1000,43,317530800200102897,True
2,1000,43,64210500300420996,True
2,1000,43,216980300200101456,True
2,1000,43,234120600300442407,True
2,1000,43,30891100200100968,True
2,1000,43,98220600300441844,True
2,1000,43,38271100300419821,True
2,1000,43,193940200200102330,True
2,1000,43,50580000200100520,True
2,1000,43,340570800200102757,True
2,1000,43,319260800300419947,True
2,1000,43,311580600200379083,True
2,1000,43,328260000300420897,True
2,1000,43,38270100300420629,True
2,1000,43,332990500300419204,True
2,1000,43,50580300200099617,True
2,1000,43,52310500300419988,True
2,1000,43,93340600300442738,True
2,1000,43,64210200300422020,True
2,1000,43,328261100300418067,True
2,1000,43,157080800300420929,True
2,1000,43,340570200200102139,True
2,1000,43,328260200300420614,True
2,1000,43,319260800300420141,True
2,1000,43,67870300300421097,True
2,1000,43,234120300300419938,True
2,1000,43,311580800200100455,True
2,1000,43,64211100300419756,True
2,1000,43,340570000200102092,True
2,1000,43,319260800300420209,True
2,1000,43,193940000200102318,True
2,1000,43,157080500300420695,True
2,1000,43,236511100200100999,True
2,1000,43,48800500300419781,True
2,1000,43,81290500300420233,True
2,1000,43,208740800200100469,True
2,1000,43,74580500300420359,True
2,1000,43,168820200300421374,True
2,1000,43,98221100300419666,True
2,1000,43,127500200300421327,True
2,1000,43,79460000300421459,True
2,1000,43,170650500300419626,True
2,1000,43,98220000300421083,True
2,1000,43,340570500200101958,True
2,1000,43,98220100300419969,True
2,1000,43,340571100200101847,True
2,1000,43,328260500300419695,True
2,1000,43,38271100300419769,True
2,1000,43,157081100300419797,True
2,1000,43,98220800300421060,True
2,1000,43,98220600300442110,True
2,1000,43,64210800300420325,True
2,1000,43,48800200300421217,True
2,1000,43,28041100300384732,True
2,1000,43,317531100200101456,True
2,1000,43,193940300200101996,True
2,1000,43,311580100200099935,True
2,1000,43,157081100300419541,True
2,1000,43,38270300300420575,True
2,1000,43,319260200300421150,True
2,1000,43,30890800200102224,True
2,1000,43,216981100200101239,True
2,1000,43,328260600300442584,True
2,1000,43,311580200200100742,True
2,1000,43,153980800200102854,True
2,1000,43,153980500200101107,True
2,1000,43,157080600300442153,True
2,1000,43,52310000300420684,True
2,1000,43,311580600200378954,True
2,1000,43,340570000200102883,True
2,1000,43,50580200200100349,True
2,1000,43,199891100200100968,True
2,1000,43,170650800300419370,True
2,1000,43,319260100300419883,True
2,1000,43,199890500200101193,True
2,1000,43,93340800300419730,True
2,1000,43,331260500200101405,True
2,1000,43,193940500200101669,True
2,1000,43,98220000300421231,True
2,1000,43,199890500200101632,True
2,1000,43,57040600300439671,True
2,1000,43,328260800300419491,True
2,1000,43,93340000300420452,True
2,1000,43,98220300300420621,True
2,1000,43,138580300200099668,True
2,1000,43,216980200200102611,True
2,1000,43,28040500300384780,True
2,1000,43,64210000300421703,True
2,1000,43,98220000300421342,True
2,1000,43,98220000300421605,True
2,1000,43,87340600200375544,True
2,1000,43,95170600300442087,True
2,1000,43,317531100200101733,True
2,1000,43,50580800200100332,True
2,1000,43,95170600300442591,True
2,1000,43,193940200200102285,True
2,1000,43,64210600300440200,True
2,1000,43,174870200200102355,True
2,1000,43,28041100300384710,True
2,1000,43,157080200300421957,True
2,1000,43,38270200300421592,True
2,1000,43,234121100300419160,True
2,1000,43,48800800300419745,True
2,1000,43,30890800200102419,True
2,1000,43,317530300200102010,True
2,1000,43,57040800300420941,True
2,1000,43,48800600300440702,True
2,1000,43,193941100200100989,True
2,1000,43,174870800200102632,True
2,1000,43,157080500300420497,True
2,1000,43,81290800300420719,True
2,1000,43,331260800200102635,True
2,1000,43,93340000300420273,True
2,1000,43,74580500300420503,True
2,1000,43,319260100300420215,True
2,1000,43,64210200300422130,True
2,1000,43,127500200300421620,True
2,1000,43,74580300300420712,True
2,1000,43,234120800300419904,True
2,1000,43,328260500300419191,True
2,1000,43,52310500300420001,True
2,1000,43,74580500300420610,True
2,1000,43,95171100300419808,True
2,1000,43,44680600300617830,True
2,1000,43,340570600200376287,True
2,1000,43,64211100300419300,True
2,1000,43,98220100300420032,True
2,1000,43,236510300200101391,True
2,1000,43,157080000300421456,True
2,1000,43,340571100200101392,True
2,1000,43,81290600300441534,True
2,1000,43,340570200200102848,True
2,1000,43,199890300200101285,True
2,1000,43,193941100200100828,True
2,1000,43,52310300300420052,True
2,1000,43,170650800300419346,True
2,1000,43,157080500300420894,True
2,1000,43,64210600300440603,True
2,1000,43,315140800300420753,True
2,1000,43,317531100200101759,True
2,1000,43,64210500300421117,True
2,1000,43,328260600300442051,True
2,1000,43,340571100200101006,True
2,1000,43,147780800300421315,True
2,1000,43,172480800300420335,True
2,1000,43,340570500200101748,True
2,1000,43,340570300200101655,True
2,1000,43,331260500200101992,True
2,1000,43,147781100300419769,True
2,1000,43,199890200200102779,True
2,1000,43,328260200300420589,True
2,1000,43,52310000300420256,True
2,1000,43,168820100300420522,True
2,1000,43,331260300200101675,True
2,1000,43,328260000300420836,True
2,1000,43,331261100200101647,True
2,1000,43,199891100200101732,True
2,1000,43,199890300200101752,True
2,1000,43,331260100200101484,True
2,1000,43,234120800300420269,True
2,1000,43,328260200300420869,True
2,1000,43,92730200300420510,True
2,1000,43,199890500200101406,True
2,1000,43,319260600300444031,True
2,1000,43,199890000200102948,True
2,1000,43,317530600200377833,True
2,1000,43,157690500300419644,True
2,1000,43,153980200200102631,True
2,1000,43,98220100300420065,True
2,1000,43,328260800300419365,True
2,1000,43,74580200300421596,True
2,1000,43,95170600300442565,True
2,1000,43,328260300300419568,True
2,1000,43,319260800300420392,True
2,1000,43,50581100200098773,True
2,1000,43,64210800300420499,True
2,1000,43,311581100200099281,True
2,1000,43,30890500200101301,True
2,1000,43,153980100200101382,True
2,1000,43,174870500200101305,True
2,1000,43,331260500200101698,True
2,1000,43,74581100300419998,True
2,1000,43,199891100200100981,True
2,1000,43,30890800200102457,True
2,1000,43,52310000300420765,True
2,1000,43,93340000300420195,True
2,1000,43,95170500300420194,True
2,1000,43,30891100200101248,True
2,1000,43,98220600300441781,True
2,1000,43,67870600300441087,True
2,1000,43,95170300300419956,True
2,1000,43,98220600300442090,True
2,1000,43,28040000300389367,True
2,1000,43,74580800300421250,True
2,1000,43,199890000200103019,True
2,1000,43,38270300300420370,True
2,1000,43,319260100300420214,True
2,1000,43,193941100200101228,True
2,1000,43,193940500200101338,True
2,1000,43,50580000200100075,True
2,1000,43,193940800200102734,True
2,1000,43,328260800300419700,True
2,1000,43,74580200300422081,True
2,1000,43,147780600300442872,True
2,1000,43,157080300300420688,True
2,1000,43,98220500300419851,True
2,1000,43,168820600300443069,True
2,1000,43,193940300200102021,True
2,1000,43,52311100300418472,True
2,1000,43,199890800200102838,True
2,1000,43,81290600300441552,True
2,1000,43,315141100300419288,True
2,1000,43,74580300300420524,True
2,1000,43,193940300200101900,True
2,1000,43,64210300300420711,True
2,1000,43,157080300300420782,True
2,1000,43,328260500300419490,True
2,1000,43,340570200200102872,True
2,1000,43,319260000300420796,True
2,1000,43,168820800300420586,True
2,1000,43,50580000200099975,True
2,1000,43,97610500300244383,True
2,1000,43,340570800200102655,True
2,1000,43,95171100300419785,True
2,1000,43,93340300300419656,True
2,1000,43,331260200200102669,True
2,1000,43,98221100300419946,True
2,1000,43,50580800200100055,True
2,1000,43,199890100200101106,True
2,1000,43,340570500200101345,True
2,1000,43,52311100300418570,True
2,1000,43,126891100300420146,True
2,1000,43,50580500200099251,True
2,1000,43,157080600300442245,True
2,1000,43,193940100200101856,True
2,1000,43,174870300200101923,True
2,1000,43,81291100300419589,True
2,1000,43,340570800200102812,True
2,1000,43,340570800200102922,True
2,1000,43,193940300200101397,True
2,1000,43,153980600200376602,True
2,1000,43,74580800300420954,True
2,1000,43,199890000200102985,True
2,1000,43,28040500300384745,True
2,1000,43,157080100300420810,True
2,1000,43,48800500300419520,True
2,1000,43,157080800300421145,True
2,1000,43,199890100200101783,True
2,1000,43,57040300300420633,True
2,1000,43,168820500300419974,True
2,1000,43,319260600300443831,True
2,1000,43,193940800200102743,True
2,1000,43,157080800300420840,True
2,1000,43,219930600300441448,True
2,1000,43,315141100300419377,True
2,1000,43,147780500300420687,True
2,1000,43,74580000300421580,True
2,1000,43,87340800200102909,True
2,1000,43,331260600200377614,True
2,1000,43,38270300300420165,True
2,1000,43,199890800200102989,True
2,1000,43,199891100200101364,True
2,1000,43,219930800300419541,True
2,1000,43,153980100200101561,True
2,1000,43,340570300200101890,True
2,1000,43,153980500200101441,True
2,1000,43,174870300200101929,True
2,1000,43,216980500200101759,True
2,1000,43,157080800300420722,True
2,1000,43,157690500300419339,True
2,1000,43,93340600300442865,True
2,1000,43,64210200300422094,True
2,1000,43,81290500300420047,True
2,1000,43,311580600200379252,True
2,1000,43,98220000300421315,True
2,1000,43,38270000300421588,True
2,1000,43,38270500300419827,True
2,1000,43,234120600300442598,True
2,1000,43,153980000200102215,True
2,1000,43,331260800200102952,True
2,1000,43,147780600300443123,True
2,1000,43,331260200200102807,True
2,1000,43,319260000300421078,True
2,1000,43,38270800300421426,True
2,1000,43,80070000300421526,True
2,1000,43,28040600300477522,True
2,1000,43,328260800300419926,True
2,1000,43,174870800200102227,True
2,1000,43,216980100200101293,True
2,1000,43,331260200200102825,True
2,1000,43,174870800200102180,True
2,1000,43,38270200300421353,True
2,1000,43,331260200200102453,True
2,1000,43,319260000300421297,True
2,1000,43,234120300300419956,True
2,1000,43,199890100200101908,True
2,1000,43,38270200300421667,True
2,1000,43,153980500200101462,True
2,1000,43,52310800300419524,True
2,1000,43,81290500300419991,True
2,1000,43,340570500200101699,True
2,1000,43,234120000300420342,True
2,1000,43,28040000300389452,True
2,1000,43,50580100200099387,True
2,1000,43,193940300200101440,True
2,1000,43,216980100200101711,True
2,1000,43,48800200300421011,True
2,1000,43,234120100300419459,True
2,1000,43,193940800200103150,True
2,1000,43,52310800300419323,True
2,1000,43,28040600300476904,True
2,1000,43,28041100300384605,True
2,1000,43,147781100300419949,True
2,1000,43,147781100300419986,True
2,1000,43,168820100300420065,True
2,1000,43,193940500200100970,True
2,1000,43,81290000300421103,True
2,1000,43,95170200300421220,True
2,1000,43,340570800200102344,True
2,1000,43,168820600300442605,True
2,1000,43,193941100200101387,True
2,1000,43,98220000300421242,True
2,1000,43,38270100300420305,True
2,1000,43,328260600300442441,True
2,1000,43,199890600200377203,True
2,1000,43,38270800300420891,True
2,1000,43,331260000200102694,True
2,1000,43,193940100200101890,True
2,1000,43,311581100200099022,True
2,1000,43,50580200200100080,True
2,1000,43,234120800300419862,True
2,1000,43,157080300300420928,True
2,1000,43,216980200200102706,True
2,1000,43,98220500300420145,True
2,1000,43,64210600300440240,True
2,1000,43,30890200200102155,True
2,1000,43,28040200300389954,True
2,1000,43,74580100300420474,True
2,1000,43,236510200200102711,True
2,1000,43,216980300200101777,True
2,1000,43,340570300200101613,True
2,1000,43,93340500300419583,True
2,1000,43,199891100200101592,True
2,1000,43,93340800300419722,True
2,1000,43,98220200300421214,True
2,1000,43,50580000200099704,True
2,1000,43,193941100200101537,True
2,1000,43,93340200300420466,True
2,1000,43,234121100300419348,True
2,1000,43,28040500300384535,True
2,1000,43,67870500300420875,True
2,1000,43,153980300200101377,True
2,1000,43,79460100300420649,True
2,1000,43,234120800300420343,True
2,1000,43,93340800300420203,True
2,1000,43,52310800300419502,True
2,1000,43,52310100300419892,True
2,1000,43,81290000300421110,True
2,1000,43,38270100300420611,True
2,1000,43,28040000300389979,True
2,1000,43,48800500300419927,True
2,1000,43,328260200300421056,True
2,1000,43,340570100200101362,True
2,1000,43,153980600200376822,True
2,1000,43,168821100300419055,True
2,1000,43,331260000200102643,True
2,1000,43,340570600200375951,True
2,1000,43,319260800300420242,True
2,1000,43,81290800300420780,True
2,1000,43,138580100200099719,True
2,1000,43,317531100200101199,True
2,1000,43,331261100200101362,True
2,1000,43,193940100200101471,True
2,1000,43,92730200300420797,True
2,1000,43,319260500300420271,True
2,1000,43,50580100200099460,True
2,1000,43,81290100300420244,True
2,1000,43,95170300300419982,True
2,1000,43,153980100200101503,True
2,1000,43,317530800200102875,True
2,1000,43,98220500300420364,True
2,1000,43,319260200300421074,True
2,1000,43,340570500200101914,True
2,1000,43,331261100200101553,True
2,1000,43,193940500200101840,True
2,1000,43,340570200200102712,True
2,1000,43,50580800200100262,True
2,1000,43,28040800300390129,True
2,1000,43,315141100300419482,True
2,1000,43,48800800300419808,True
2,1000,43,38270100300420482,True
2,1000,43,98220100300419917,True
2,1000,43,50580200200100438,True
2,1000,43,64210800300420031,True
2,1000,43,157080600300442499,True
2,1000,43,193940100200101518,True
2,1000,43,95170200300421650,True
2,1000,43,28041100300384584,True
2,1000,43,157080600300442081,True
2,1000,43,340570500200101894,True
2,1000,43,28040500300384781,True
2,1000,43,168820100300420134,True
2,1000,43,216980000200102202,True
2,1000,43,331260100200101666,True
2,1000,43,38270100300420624,True
2,1000,43,98220000300421718,True
2,1000,43,93340000300420091,True
2,1000,43,311580500200099567,True
2,1000,43,98220300300420112,True
2,1000,43,95170100300420019,True
2,1000,43,234120300300419872,True
2,1000,43,319260800300419935,True
2,1000,43,95170500300420066,True
2,1000,43,28040800300390250,True
2,1000,43,328260500300419440,True
2,1000,43,81291100300419489,True
2,1000,43,317530100200101702,True
2,1000,43,193940500200101005,True
2,1000,43,157080000300421276,True
2,1000,43,311581100200099563,True
2,1000,43,174871100200101698,True
2,1000,43,95171100300419596,True
2,1000,43,95170300300420481,True
2,1000,43,127500000300421428,True
2,1000,43,95170600300442048,True
2,1000,43,168820100300419939,True
2,1000,43,153980500200101424,True
2,1000,43,93340100300419760,True
2,1000,43,28040300300384461,True
2,1000,43,331260600200377822,True
2,1000,43,81290800300420574,True
2,1000,43,127500600300442250,True
2,1000,43,28040200300389507,True
2,1000,43,157080800300420693,True
2,1000,43,28040100300384616,True
2,1000,43,331260500200101340,True
2,1000,43,127500600300442536,True
2,1000,43,199890800200103079,True
2,1000,43,64210300300420830,True
2,1000,43,81290200300421196,True
2,1000,43,331260800200102657,True
2,1000,43,328260200300420996,True
2,1000,43,64210000300421726,True
2,1000,43,193940600200377690,True
2,1000,43,95170800300420875,True
2,1000,43,216980500200101647,True
2,1000,43,95170600300442430,True
2,1000,43,199890800200103086,True
2,1000,43,340570000200102968,True
2,1000,43,95170200300421391,True
2,1000,43,340570000200102849,True
2,1000,43,234120600300442197,True
2,1000,43,331260200200102482,True
2,1000,43,315140600300442859,True
2,1000,43,193940000200103008,True
2,1000,43,28041100300384638,True
2,1000,43,340571100200101386,True
2,1000,43,38270600300442769,True
2,1000,43,98220500300420147,True
2,1000,43,93340500300419306,True
2,1000,43,234120100300419466,True
2,1000,43,193941100200101682,True
2,1000,43,199890000200102986,True
2,1000,43,331261100200101497,True
2,1000,43,93340800300419752,True
2,1000,43,319260300300420095,True
2,1000,43,331260000200102342,True
2,1000,43,216980500200101464,True
2,1000,43,234120300300419844,True
2,1000,43,93340800300419530,True
2,1000,43,153980500200101091,True
2,1000,43,153980500200101164,True
2,1000,43,168820000300421735,True
2,1000,43,340570800200103001,True
2,1000,43,97611100300244013,True
2,1000,43,50580800200100074,True
2,1000,43,219931100300418473,True
2,1000,43,331261100200101013,True
2,1000,43,168821100300419308,True
2,1000,43,328260800300419933,True
2,1000,43,127500800300420759,True
2,1000,43,319260200300421249,True
2,1000,43,95170000300420986,True
2,1000,43,328260000300420861,True
2,1000,43,50580000200100406,True
2,1000,43,50580100200098748,True
2,1000,43,28040800300389644,True
2,1000,43,52311100300418573,True
2,1000,43,328260500300419759,True
2,1000,43,216980100200101758,True
2,1000,43,199890600200377170,True
2,1000,43,331260600200377238,True
2,1000,43,319260500300420004,True
2,1000,43,28041100300384680,True
2,1000,43,64211100300419602,True
2,1000,43,315140600300442874,True
2,1000,43,193940600200377824,True
2,1000,43,157080200300421394,True
2,1000,43,340571100200101463,True
2,1000,43,153980600200376805,True
2,1000,43,95170800300420726,True
2,1000,43,38271100300420128,True
2,1000,43,30891100200101064,True
2,1000,43,234121100300419299,True
2,1000,43,38271100300419793,True
2,1000,43,138580000200100546,True
2,1000,43,319260000300421432,True
2,1000,43,311580300200099704,True
2,1000,43,28041100300384720,True
2,1000,43,193940000200102265,True
2,1000,43,174870300200101430,True
2,1000,43,340570300200101354,True
2,1000,43,168820000300421662,True
2,1000,43,216980800200102511,True
2,1000,43,48800000300420755,True
2,1000,43,331260100200101321,True
2,1000,43,340570600200376487,True
2,1000,43,311581100200099475,True
2,1000,43,311580000200100915,True
2,1000,43,81290100300420176,True
2,1000,43,168820500300420221,True
2,1000,43,28040800300389993,True
2,1000,43,168821100300419182,True
2,1000,43,67870500300420879,True
2,1000,43,30890300200101351,True
2,1000,43,50580500200098649,True
2,1000,43,328260500300419196,True
2,1000,43,317530600200377711,True
2,1000,43,28040300300384866,True
2,1000,43,174870800200102708,True
2,1000,43,98220200300421208,True
2,1000,43,340570200200102419,True
2,1000,43,193940500200101414,True
2,1000,43,50580100200098991,True
2,1000,43,331260500200101327,True
2,1000,43,98220600300441894,True
2,1000,43,52310800300419565,True
2,1000,43,93340800300419780,True
2,1000,43,98220500300419828,True
2,1000,43,199890500200101717,True
2,1000,43,153980600200376760,True
2,1000,43,157080300300420744,True
2,1000,43,50580600200378891,True
2,1000,43,48800500300419671,True
2,1000,43,28040200300389821,True
2,1000,43,74580600300442341,True
2,1000,43,95170600300442207,True
2,1000,43,93341100300419171,True
2,1000,43,138581100200099520,True
2,1000,43,311580100200099906,True
2,1000,43,216980100200101834,True
2,1000,43,38270300300420401,True
2,1000,43,319260100300420149,True
2,1000,43,328261100300418172,True
2,1000,43,328260500300419550,True
2,1000,43,30890300200101420,True
2,1000,43,193941100200101616,True
2,1000,43,340570500200101827,True
2,1000,43,48801100300419098,True
2,1000,43,93340200300420549,True
2,1000,43,28040200300389825,True
2,1000,43,315140500300420085,True
2,1000,43,234120800300419797,True
2,1000,43,331260200200102552,True
2,1000,43,331260100200101823,True
2,1000,43,199890200200102095,True
2,1000,43,331260200200102872,True
2,1000,43,74580000300421336,True
2,1000,43,315141100300419417,True
2,1000,43,48800600300441247,True
2,1000,43,157691100300419129,True
2,1000,43,311580600200378892,True
2,1000,43,30890800200102411,True
2,1000,43,331261100200101548,True
2,1000,43,93340300300419602,True
2,1000,43,193940100200101037,True
2,1000,43,174870600200376519,True
2,1000,43,74580100300420422,True
2,1000,43,98220300300420123,True
2,1000,43,331260000200102299,True
2,1000,43,127500000300421371,True
2,1000,43,331260200200102671,True
2,1000,43,48800300300419801,True
2,1000,43,174870800200102465,True
2,1000,43,328260000300420304,True
2,1000,43,64210800300420492,True
2,1000,43,93340800300419724,True
2,1000,43,74580200300421978,True
2,1000,43,311580100200099933,True
2,1000,43,340570200200102437,True
2,1000,43,168820600300442818,True
2,1000,43,67871100300420669,True
2,1000,43,64210200300421982,True
2,1000,43,50580100200099495,True
2,1000,43,340570600200376040,True
2,1000,43,234120300300420160,True
2,1000,43,93340300300419680,True
2,1000,43,157080000300421469,True
2,1000,43,216980100200101850,True
2,1000,43,199890300200101955,True
2,1000,43,50581100200099301,True
2,1000,43,317530600200378003,True
2,1000,43,317530100200101973,True
2,1000,43,340570800200102741,True
2,1000,43,328260300300419364,True
2,1000,43,319260000300421099,True
2,1000,43,311580800200100960,True
2,1000,43,98220100300420117,True
2,1000,43,234120500300419498,True
2,1000,43,234120000300420254,True
2,1000,43,319260200300420911,True
2,1000,43,199891100200101533,True
2,1000,43,193940100200101873,True
2,1000,43,38270600300442255,True
2,1000,43,216980300200101466,True
2,1000,43,234120300300419788,True
2,1000,43,331260100200101640,True
2,1000,43,331260200200102626,True
2,1000,43,328260600300442510,True
2,1000,43,157080500300420707,True
2,1000,43,193940600200378197,True
2,1000,43,153981100200100867,True
2,1000,43,319260000300420936,True
2,1000,43,93340200300420459,True
2,1000,43,67870500300420659,True
2,1000,43,319260200300420875,True
2,1000,43,38270200300421426,True
2,1000,43,38270500300419637,True
2,1000,43,153980100200101572,True
2,1000,43,234120200300421250,True
2,1000,43,199890200200102529,True
2,1000,43,340570200200102124,True
2,1000,43,79460600300442740,True
2,1000,43,340570100200101581,True
2,1000,43,317530300200102303,True
2,1000,43,216980000200102885,True
2,1000,43,30890800200102561,True
2,1000,43,168821100300419350,True
2,1000,43,315140500300420049,True
2,1000,43,193940300200101187,True
2,1000,43,331260500200101412,True
2,1000,43,331261100200101580,True
2,1000,43,93340300300419443,True
2,1000,43,95170500300419854,True
2,1000,43,28040000300389853,True
2,1000,43,157080800300420896,True
2,1000,43,193940600200377396,True
2,1000,43,311580500200099181,True
2,1000,43,317531100200101469,True
2,1000,43,168820500300420253,True
2,1000,43,311580600200378258,True
2,1000,43,319260600300444270,True
2,1000,43,95170100300420367,True
2,1000,43,81290000300421249,True
2,1000,43,28040000300389992,True
2,1000,43,328260000300420507,True
2,1000,43,193940600200377766,True
2,1000,43,340570600200376527,True
2,1000,43,48800600300441082,True
2,1000,43,193940500200101589,True
2,1000,43,48800500300419643,True
2,1000,43,38271100300419726,True
2,1000,43,153980500200101114,True
2,1000,43,64210100300420745,True
2,1000,43,170651100300418840,True
2,1000,43,97610500300244435,True
2,1000,43,199890500200101354,True
2,1000,43,153980100200101271,True
2,1000,43,340570200200102685,True
2,1000,43,234120300300419706,True
2,1000,43,319260000300420947,True
2,1000,43,64210300300420859,True
2,1000,43,67870800300421801,True
2,1000,43,315141100300419489,True
2,1000,43,95170300300419966,True
2,1000,43,81290800300421137,True
2,1000,43,168821100300419549,True
2,1000,43,174871100200101476,True
2,1000,43,52310200300420934,True
2,1000,43,216980000200102518,True
2,1000,43,127500000300421098,True
2,1000,43,28041100300384500,True
2,1000,43,52310200300420967,True
2,1000,43,331260000200102757,True
2,1000,43,52311100300418481,True
2,1000,43,328260600300441975,True
2,1000,43,93340300300419396,True
2,1000,43,317530800200102842,True
2,1000,43,193940300200101943,True
2,1000,43,331260600200377596,True
2,1000,43,331260500200101379,True
2,1000,43,168820000300421653,True
2,1000,43,193941100200101080,True
2,1000,43,48800100300419749,True
2,1000,43,193940200200102626,True
2,1000,43,340570300200101943,True
2,1000,43,328260300300419502,True
2,1000,43,98220100300420296,True
2,1000,43,234120800300419753,True
2,1000,43,193941100200101091,True
2,1000,43,234120500300420086,True
2,1000,43,193940500200101795,True
2,1000,43,38270200300421093,True
2,1000,43,67870800300421607,True
2,1000,43,234120200300420806,True
2,1000,43,216980500200101818,True
2,1000,43,216980300200101688,True
2,1000,43,328260800300419324,True
2,1000,43,98220800300421324,True
2,1000,43,64210800300420459,True
2,1000,43,319260000300420740,True
2,1000,43,331260300200101498,True
2,1000,43,331260200200102882,True
2,1000,43,64211100300419362,True
2,1000,43,315140600300442797,True
2,1000,43,147780800300421090,True
2,1000,43,199890500200101299,True
2,1000,43,30890000200102587,True
2,1000,43,48800800300420298,True
2,1000,43,216980200200102435,True
2,1000,43,30891100200100976,True
2,1000,43,331261100200101158,True
2,1000,43,50580200200100126,True
2,1000,43,214590800300420238,True
2,1000,43,311580600200379249,True
2,1000,43,98220200300421503,True
2,1000,43,193940100200101990,True
2,1000,43,81290100300420181,True
2,1000,43,331260600200377158,True
2,1000,43,199890100200101937,True
2,1000,43,168820500300420152,True
2,1000,43,193940200200102094,True
2,1000,43,174870200200102473,True
2,1000,43,50580000200100071,True
2,1000,43,74580800300421204,True
2,1000,43,30891100200101170,True
2,1000,43,168820100300420196,True
2,1000,43,168821100300419131,True
2,1000,43,64211100300419503,True
2,1000,43,38270300300420398,True
2,1000,43,98221100300419988,True
2,1000,43,57040300300420757,True
2,1000,43,50580800200100409,True
2,1000,43,50580500200099077,True
2,1000,43,219930600300441543,True
2,1000,43,50580200200099699,True
2,1000,43,172481100300419137,True
2,1000,43,331260300200101423,True
2,1000,43,331260800200102963,True
2,1000,43,81291100300419817,True
2,1000,43,216980000200102246,True
2,1000,43,50581100200099196,True
2,1000,43,64210500300421227,True
2,1000,43,219931100300418236,True
2,1000,43,319260800300419923,True
2,1000,43,340570600200375784,True
2,1000,43,98220200300421627,True
2,1000,43,157081100300419447,True
2,1000,43,38270800300420816,True
2,1000,43,138580500200099599,True
2,1000,43,74580300300420774,True
2,1000,43,50580300200099579,True
2,1000,43,38270100300420114,True
2,1000,43,234120100300419626,True
2,1000,43,199890800200103115,True
2,1000,43,340570600200376629,True
2,1000,43,340570100200101488,True
2,1000,43,57040300300420666,True
2,1000,43,95170600300442477,True
2,1000,43,81290800300420616,True
2,1000,43,64210200300421812,True
2,1000,43,38270500300419778,True
2,1000,43,319260200300421464,True
2,1000,43,28040100300384526,True
2,2500,43,157080500300420838,True
2,2500,43,153980100200101491,True
2,2500,43,234120100300420036,True
2,2500,43,234120100300419634,True
2,2500,43,30890600200377069,True
2,2500,43,87340800200102925,True
2,2500,43,331260600200377450,True
2,2500,43,74580600300442360,True
2,2500,43,340570200200102833,True
2,2500,43,208740500200099044,True
2,2500,43,95170200300420999,True
2,2500,43,157080100300420501,True
2,2500,43,311580600200378751,True
2,2500,43,168821100300419163,True
2,2500,43,38270500300419974,True
2,2500,43,234120800300419883,True
2,2500,43,67870600300441266,True
2,2500,43,170651100300419094,True
2,2500,43,74581100300420029,True
2,2500,43,319260600300443781,True
2,2500,43,50580200200100399,True
2,2500,43,319261100300418799,True
2,2500,43,340570100200102013,True
2,2500,43,93340100300419353,True
2,2500,43,331260300200101317,True
2,2500,43,193940800200102289,True
2,2500,43,28040000300389489,True
2,2500,43,328260100300418972,True
2,2500,43,67871100300420514,True
2,2500,43,340571100200101631,True
2,2500,43,67870100300420836,True
2,2500,43,153980200200102661,True
2,2500,43,52310000300420776,True
2,2500,43,168820500300419960,True
2,2500,43,331260800200102938,True
2,2500,43,153980000200102322,True
2,2500,43,50581100200099391,True
2,2500,43,193940200200102890,True
2,2500,43,234120200300421030,True
2,2500,43,332990600300441695,True
2,2500,43,328260100300419305,True
2,2500,43,98220200300421258,True
2,2500,43,170650500300419754,True
2,2500,43,50580300200099618,True
2,2500,43,328260600300442137,True
2,2500,43,28040100300384581,True
2,2500,43,340570600200376270,True
2,2500,43,153981100200100781,True
2,2500,43,38270200300421676,True
2,2500,43,234120600300442300,True
2,2500,43,93341100300419200,True
2,2500,43,168821100300419344,True
2,2500,43,74580500300420496,True
2,2500,43,311581100200099490,True
2,2500,43,28040000300389563,True
2,2500,43,234121100300419097,True
2,2500,43,50581100200099003,True
2,2500,43,64210800300420305,True
2,2500,43,50580800200100044,True
2,2500,43,67870600300441274,True
2,2500,43,30890800200102476,True
2,2500,43,157080100300420691,True
2,2500,43,95170300300419974,True
2,2500,43,332990600300441078,True
2,2500,43,147781100300419560,True
2,2500,43,153980200200102315,True
2,2500,43,199890300200101678,True
2,2500,43,138580600200378870,True
2,2500,43,157080300300420888,True
2,2500,43,64211100300419813,True
2,2500,43,30891100200101212,True
2,2500,43,193940100200101501,True
2,2500,43,81290800300420605,True
2,2500,43,127500800300420765,True
2,2500,43,193940800200103118,True
2,2500,43,311580500200099495,True
