shot_number,lon,lat,delta_time,year,spatial_block_id,spatial_block_x,spatial_block_y,sampling_random,agbd,agbd_se,date,spatial_fold
196210000300420718,-82.56465713729018,33.631177796539454,139200858.327439,2022,EPSG5070_50KM_24_25,24,25,0.0010293287068172,285.702942,10.312060356140137,2022-05-31T02:54:18.327439Z,1
196210300300420747,-82.58093285613528,33.62263415892105,139200857.877019,2022,EPSG5070_50KM_24_25,24,25,0.0010328525485628,161.643066,10.299747467041016,2022-05-31T02:54:17.877018Z,1
200130600200251083,-82.46273992361263,33.95154191172428,141383267.241391,2022,EPSG5070_50KM_24_25,24,25,0.0010480968282663,142.268616,10.295748710632324,2022-06-25T09:07:47.241391Z,1
200130600200250810,-82.58425488642008,33.85415514471702,141383264.985155,2022,EPSG5070_50KM_24_25,24,25,0.0010538238924586,314.203278,10.309847831726074,2022-06-25T09:07:44.985154Z,1
182280800200251720,-82.62189415841222,33.953508375288855,131438489.601989,2022,EPSG5070_50KM_24_25,24,25,0.0011025619040749,144.005646,11.10097885131836,2022-03-02T06:41:29.601989Z,1
213101100200251327,-82.45199794917488,33.59866649075878,148607963.467598,2022,EPSG5070_50KM_24_25,24,25,0.0011307037523473,15.082598686218262,10.304218292236328,2022-09-16T23:59:23.467597Z,1
200130000200251287,-82.42919410638757,33.93874875080194,141383267.365351,2022,EPSG5070_50KM_24_25,24,25,0.0011584328059525,266.848907,10.306435585021973,2022-06-25T09:07:47.365350Z,1
196210800300420087,-82.54754310744705,33.57049834940417,139200859.426607,2022,EPSG5070_50KM_24_25,24,25,0.0012458335254676,240.953262,10.306492805480955,2022-05-31T02:54:19.426607Z,1
175720500200079625,-82.4744762775853,33.91363955276999,127783564.239163,2022,EPSG5070_50KM_24_25,24,25,0.0012592785363869,131.1317901611328,11.120917320251465,2022-01-18T23:26:04.239162Z,1
182890200200080989,-82.39784662598183,33.65772728421167,131778381.805804,2022,EPSG5070_50KM_24_25,24,25,0.0012888745955593,53.671188,11.140024185180664,2022-03-06T05:06:21.805803Z,1
200130600200250337,-82.79415815030895,33.685244396812486,141383261.076082,2022,EPSG5070_50KM_24_25,24,25,0.0013158345257044,12.25465202331543,10.306059837341309,2022-06-25T09:07:41.076081Z,1
213100000200251444,-82.53043353670499,33.59128667851533,148607962.380827,2022,EPSG5070_50KM_24_25,24,25,0.0013167292112244,186.980804,11.10646152496338,2022-09-16T23:59:22.380827Z,1
200130600200250378,-82.77600514992037,33.699905921076216,141383261.414937,2022,EPSG5070_50KM_24_25,24,25,0.0013849919306213,378.819580078125,10.323817253112791,2022-06-25T09:07:41.414936Z,1
201550100300420511,-82.56596365389885,33.59467559531595,142175804.31054,2022,EPSG5070_50KM_24_25,24,25,0.0013892110141908,165.166733,10.2982759475708,2022-07-04T13:16:44.310539Z,1
200130500200251382,-82.45172594401063,33.95246494564234,141383267.311635,2022,EPSG5070_50KM_24_25,24,25,0.0014576524613364,200.520889,10.29861545562744,2022-06-25T09:07:47.311634Z,1
213100600200251122,-82.47890416493136,33.593288814888325,148607962.843611,2022,EPSG5070_50KM_24_25,24,25,0.0014727721389538,189.413330078125,10.2996187210083,2022-09-16T23:59:22.843611Z,1
194180000200252349,-82.91466089717726,33.73988176202036,138068388.082297,2022,EPSG5070_50KM_24_25,24,25,0.0014756854632989,207.823792,10.303428649902344,2022-05-18T00:19:48.082296Z,1
194181100200252238,-82.91095538420184,33.68423218087336,138068387.652513,2022,EPSG5070_50KM_24_25,24,25,0.0015669913157403,191.100769,10.29898738861084,2022-05-18T00:19:47.652512Z,1
184310800300419582,-82.64295003358659,33.56371605670187,132571034.736654,2022,EPSG5070_50KM_24_25,24,25,0.00158140411959,29.898534774780277,11.106019973754885,2022-03-15T09:17:14.736653Z,1
194180100200252687,-82.75635835067888,33.85995643518755,138068390.888074,2022,EPSG5070_50KM_24_25,24,25,0.0015903729769055,21.20355796813965,10.302059173583984,2022-05-18T00:19:50.888074Z,1
201550600300419246,-82.8934801671734,33.82738716109318,142175798.513021,2022,EPSG5070_50KM_24_25,24,25,0.0016463917801713,190.122696,10.301060676574709,2022-07-04T13:16:38.513020Z,1
194180500200252568,-82.79566086736396,33.804329149545815,138068389.888074,2022,EPSG5070_50KM_24_25,24,25,0.0017323035614673,136.895172,10.300037384033203,2022-05-18T00:19:49.888074Z,1
223980800300419031,-82.43903980151356,33.629389697017025,154670385.531165,2022,EPSG5070_50KM_24_25,24,25,0.0017357917356624,525.459045,11.142133712768556,2022-11-26T03:59:45.531165Z,1
194180200200252404,-82.85949289894403,33.773356233628576,138068388.644249,2022,EPSG5070_50KM_24_25,24,25,0.0017470738206608,127.814491,10.295960426330566,2022-05-18T00:19:48.644248Z,1
196210800300419470,-82.83127570747783,33.78510596490441,139200854.277855,2022,EPSG5070_50KM_24_25,24,25,0.0017649687680015,57.764851,10.296319007873535,2022-05-31T02:54:14.277855Z,1
184310500300420258,-82.58297958351879,33.53372414301641,132571035.360586,2022,EPSG5070_50KM_24_25,24,25,0.0017654705304752,56.67684555053711,11.10301685333252,2022-03-15T09:17:15.360586Z,1
200130300200250941,-82.63530267527993,33.79647221348964,141383264.162874,2022,EPSG5070_50KM_24_25,24,25,0.0018031837343922,369.286133,10.320734024047852,2022-06-25T09:07:44.162874Z,1
194180500200253044,-82.58179792173964,33.97572807583817,138068393.863274,2022,EPSG5070_50KM_24_25,24,25,0.0018465222282934,165.715027,11.100300788879396,2022-05-18T00:19:53.863274Z,1
196210800300419506,-82.81478595178218,33.77278546869374,139200854.575359,2022,EPSG5070_50KM_24_25,24,25,0.0018817357870509,12.354137420654297,10.305800437927246,2022-05-31T02:54:14.575358Z,1
194180100200252665,-82.76615945479435,33.852103958232426,138068390.706228,2022,EPSG5070_50KM_24_25,24,25,0.0020008957578959,173.341965,10.300844192504885,2022-05-18T00:19:50.706227Z,1
200130200200251022,-82.58821456815554,33.826348190547726,141383264.902512,2022,EPSG5070_50KM_24_25,24,25,0.0020681390747131,214.257233,10.30034065246582,2022-06-25T09:07:44.902512Z,1
201550600300419692,-82.69325761167157,33.66606134408056,142175802.248561,2022,EPSG5070_50KM_24_25,24,25,0.0020869249020518,197.050095,10.299227714538574,2022-07-04T13:16:42.248560Z,1
196210200300421040,-82.44930911123964,33.529956202626245,139200860.244799,2022,EPSG5070_50KM_24_25,24,25,0.0021982818487472,140.516953,10.299038887023926,2022-05-31T02:54:20.244798Z,1
213101100200251354,-82.44006539475586,33.60830706723633,148607963.690726,2022,EPSG5070_50KM_24_25,24,25,0.0022011548930124,208.673676,11.101890563964844,2022-09-16T23:59:23.690726Z,1
196210100300420931,-82.46025620432586,33.54423424419936,139200860.257195,2022,EPSG5070_50KM_24_25,24,25,0.0022087981808808,113.413208,10.299383163452148,2022-05-31T02:54:20.257194Z,1
201550800300419328,-82.75106093862739,33.701961566661865,142175801.63701,2022,EPSG5070_50KM_24_25,24,25,0.0023046270640653,13.682625770568848,10.305211067199709,2022-07-04T13:16:41.637010Z,1
194180500200252842,-82.67345474389322,33.90235356800371,138068392.160803,2022,EPSG5070_50KM_24_25,24,25,0.0024284057025184,11.210816383361816,10.30675983428955,2022-05-18T00:19:52.160802Z,1
201550600300419866,-82.61646743243017,33.60372311135339,142175803.686605,2022,EPSG5070_50KM_24_25,24,25,0.0024326132508699,302.845276,10.317651748657228,2022-07-04T13:16:43.686605Z,1
194181100200252838,-82.64153203945159,33.90076612802868,138068392.669039,2022,EPSG5070_50KM_24_25,24,25,0.0024768359446629,267.685791,10.306653022766112,2022-05-18T00:19:52.669039Z,1
196210000300421018,-82.42799460820417,33.52714696896256,139200860.815024,2022,EPSG5070_50KM_24_25,24,25,0.0026261757806773,158.344437,10.29759407043457,2022-05-31T02:54:20.815023Z,1
201550600300419827,-82.6336973989007,33.61771131135805,142175803.364256,2022,EPSG5070_50KM_24_25,24,25,0.0026288669295455,40.17893600463867,10.297526359558104,2022-07-04T13:16:43.364255Z,1
201550300300420491,-82.54745838452705,33.56651637216344,142175804.467556,2022,EPSG5070_50KM_24_25,24,25,0.0026862900070081,169.246231,10.300314903259276,2022-07-04T13:16:44.467556Z,1
194180300200252549,-82.79878669720242,33.814870464436154,138068389.631853,2022,EPSG5070_50KM_24_25,24,25,0.0028213211135583,13.129873275756836,10.305570602416992,2022-05-18T00:19:49.631853Z,1
213101100200251286,-82.47011973585609,33.58394699818136,148607963.128774,2022,EPSG5070_50KM_24_25,24,25,0.0028336649452193,181.95462036132807,10.300140380859377,2022-09-16T23:59:23.128773Z,1
194180800200252629,-82.63200294050039,33.91554358891981,138068392.987258,2022,EPSG5070_50KM_24_25,24,25,0.0028631664596292,12.548069953918455,10.305667877197266,2022-05-18T00:19:52.987257Z,1
196210300300420836,-82.54052002328788,33.59190203446071,139200858.612547,2022,EPSG5070_50KM_24_25,24,25,0.0028910525564701,116.129051,10.301888465881348,2022-05-31T02:54:18.612547Z,1
201550600300419830,-82.6323641276857,33.61663220890311,142175803.389048,2022,EPSG5070_50KM_24_25,24,25,0.0029533329139531,11.459280014038086,10.30650520324707,2022-07-04T13:16:43.389048Z,1
201550200300419829,-82.85207741389215,33.82043988165191,142175798.744458,2022,EPSG5070_50KM_24_25,24,25,0.0030118742393711,259.581665,10.309850692749023,2022-07-04T13:16:38.744457Z,1
200130100200250820,-82.64455530996582,33.77405185339292,141383263.501708,2022,EPSG5070_50KM_24_25,24,25,0.0030966187496853,234.20726013183597,10.304961204528809,2022-06-25T09:07:43.501708Z,1
200130300200250829,-82.68551661224278,33.756144103562285,141383263.228996,2022,EPSG5070_50KM_24_25,24,25,0.0032320214178688,199.830963,10.303300857543944,2022-06-25T09:07:43.228996Z,1
201550200300420331,-82.62902872009775,33.640385840214826,142175802.909737,2022,EPSG5070_50KM_24_25,24,25,0.0033143479837082,58.82631301879883,10.296504974365234,2022-07-04T13:16:42.909736Z,1
200130200200250792,-82.69078281058691,33.74391724847373,141383262.993422,2022,EPSG5070_50KM_24_25,24,25,0.0033854358084426,336.702454,10.319703102111816,2022-06-25T09:07:42.993422Z,1
201550500300420332,-82.68422793203834,33.66639577665957,142175802.384917,2022,EPSG5070_50KM_24_25,24,25,0.0034093494737422,226.209091,10.304817199707031,2022-07-04T13:16:42.384916Z,1
194180500200252403,-82.86978004507432,33.7447154275623,138068388.507892,2022,EPSG5070_50KM_24_25,24,25,0.0034418265306643,404.215027,10.33055305480957,2022-05-18T00:19:48.507892Z,1
193570800200253145,-82.63400953597443,34.24463416486622,137728502.96398,2022,EPSG5070_50KM_24_26,24,26,1.7276018652090386e-05,138.805328,10.30085277557373,2022-05-14T01:55:02.963979Z,2
194180600200253277,-82.4119864354223,34.10384696730577,138068396.867406,2022,EPSG5070_50KM_24_26,24,26,2.4798876028908623e-05,125.00719451904295,10.308886528015137,2022-05-18T00:19:56.867406Z,2
194180300200253295,-82.46480448740037,34.0820241267502,138068395.83021,2022,EPSG5070_50KM_24_26,24,26,0.00013157271614339106,139.005615,10.295215606689451,2022-05-18T00:19:55.830210Z,2
194180300200253588,-82.33182963488557,34.18753091677579,138068398.284761,2022,EPSG5070_50KM_24_26,24,26,0.00014551904488568912,213.798584,10.299233436584473,2022-05-18T00:19:58.284761Z,2
193570200200253657,-82.59094353800025,34.313148252552416,137728503.538384,2022,EPSG5070_50KM_24_26,24,26,0.0003060041593763163,137.118408,10.29497241973877,2022-05-14T01:55:03.538383Z,2
200130600200251280,-82.37496697847659,34.02173708050762,141383268.869454,2022,EPSG5070_50KM_24_26,24,26,0.0004537219294844519,126.820122,10.298576354980469,2022-06-25T09:07:48.869453Z,2
200130300200251518,-82.37722328360964,34.00328532034847,141383268.956226,2022,EPSG5070_50KM_24_26,24,26,0.000477879172857687,209.269928,10.302641868591309,2022-06-25T09:07:48.956225Z,2
193571100200253588,-82.58592704931512,34.27496942933281,137728503.711928,2022,EPSG5070_50KM_24_26,24,26,0.0005059720798189504,252.650085,10.301931381225586,2022-05-14T01:55:03.711928Z,2
194180300200253305,-82.46033200904377,34.08558694849191,138068395.91287,2022,EPSG5070_50KM_24_26,24,26,0.0005460535003106726,131.464462,10.299593925476074,2022-05-18T00:19:55.912869Z,2
194180500200253500,-82.37718315170017,34.138672546533186,138068397.648376,2022,EPSG5070_50KM_24_26,24,26,0.0007056569778572941,20.452101,10.30200481414795,2022-05-18T00:19:57.648375Z,2
200130200200251442,-82.40036155897597,33.97684731020258,141383268.390142,2022,EPSG5070_50KM_24_26,24,26,0.0007342387573753273,116.08797454833984,10.294615745544434,2022-06-25T09:07:48.390141Z,2
200130000200251448,-82.35701909673648,33.996449518433536,141383268.704174,2022,EPSG5070_50KM_24_26,24,26,0.0008114286063121146,214.633316,11.102229118347168,2022-06-25T09:07:48.704174Z,2
214520800300417138,-82.3710875605601,34.38203690472711,149400256.547783,2022,EPSG5070_50KM_24_26,24,26,0.0008310676025661268,183.702133,10.29759407043457,2022-09-26T04:04:16.547782Z,2
193570500200253735,-82.56605729502097,34.31533321206861,137728504.104468,2022,EPSG5070_50KM_24_26,24,26,0.0009504985425686784,11.818236351013184,10.306307792663574,2022-05-14T01:55:04.104467Z,2
182281100200252084,-82.56395705842479,33.99189677625796,131438490.540008,2022,EPSG5070_50KM_24_26,24,26,0.0011293781088332,88.82748413085938,11.111825942993164,2022-03-02T06:41:30.540007Z,2
218641100300418138,-82.80333498027693,34.01597146284551,151695424.500938,2022,EPSG5070_50KM_24_26,24,26,0.0011693559635822,14.016332626342772,11.115839958190918,2022-10-22T17:37:04.500937Z,2
214520500300418293,-82.31683813714388,34.357667917470025,149400257.047755,2022,EPSG5070_50KM_24_26,24,26,0.0012926886563131,11.545965194702148,10.306374549865724,2022-09-26T04:04:17.047755Z,2
227291100200252977,-82.58435298664325,34.0761827043702,156512930.785574,2022,EPSG5070_50KM_24_26,24,26,0.0013170150529432,24.38973999023437,11.107233047485352,2022-12-17T11:48:50.785573Z,2
200130100200251468,-82.35436147250863,34.00650479130905,141383268.890114,2022,EPSG5070_50KM_24_26,24,26,0.0014362686677215,158.801407,10.295937538146973,2022-06-25T09:07:48.890114Z,2
194180600200253294,-82.40437920902512,34.10988459013214,138068397.007917,2022,EPSG5070_50KM_24_26,24,26,0.0014976073299413,30.579652786254883,10.299036026000977,2022-05-18T00:19:57.007916Z,2
175720600200423812,-82.31817586745991,34.03086486036403,127783567.003622,2022,EPSG5070_50KM_24_26,24,26,0.0017193128014889,223.8682403564453,11.103381156921388,2022-01-18T23:26:07.003621Z,2
175720500200079876,-82.36080041442982,34.00464088706871,127783566.346595,2022,EPSG5070_50KM_24_26,24,26,0.0017198749662806,178.147858,11.101218223571776,2022-01-18T23:26:06.346595Z,2
210400500300418223,-82.64209834528538,34.413451271648626,147105396.119193,2022,EPSG5070_50KM_24_26,24,26,0.0018376800202318,134.547714,10.296306610107422,2022-08-30T14:36:36.119192Z,2
214520600300417463,-82.38703776502828,34.40543826705559,149400255.787439,2022,EPSG5070_50KM_24_26,24,26,0.0019570650601941,60.91639709472656,10.29697036743164,2022-09-26T04:04:15.787438Z,2
193570200200253365,-82.72270105592747,34.2090817521671,137728501.116865,2022,EPSG5070_50KM_24_26,24,26,0.0019769098622443,134.398071,11.099063873291016,2022-05-14T01:55:01.116865Z,2
214521100300417564,-82.40689414201927,34.40279402013089,149400255.915531,2022,EPSG5070_50KM_24_26,24,26,0.0021226769636329,276.297852,10.314335823059082,2022-09-26T04:04:15.915531Z,2
194180000200253467,-82.41428287246484,34.14051415526826,138068397.371533,2022,EPSG5070_50KM_24_26,24,26,0.00212671971141,93.96796417236328,10.299310684204102,2022-05-18T00:19:57.371533Z,2
193570000200253438,-82.71452306459545,34.22941971207186,137728501.744985,2022,EPSG5070_50KM_24_26,24,26,0.0023780800278211,52.302521,10.296311378479004,2022-05-14T01:55:01.744985Z,2
194180800200253333,-82.31746687039241,34.16589535846448,138068398.80541,2022,EPSG5070_50KM_24_26,24,26,0.002387022163318,349.956604,10.321772575378418,2022-05-18T00:19:58.805409Z,2
175111100200252358,-82.5724917778411,34.08599718578883,127443661.46961,2022,EPSG5070_50KM_24_26,24,26,0.0025215043086016,172.422775,11.104065895080566,2022-01-15T01:01:01.469610Z,2
214520800300417091,-82.39226383146291,34.39870948356593,149400256.159319,2022,EPSG5070_50KM_24_26,24,26,0.0026361076437088,347.087402,10.32048797607422,2022-09-26T04:04:16.159319Z,2
182280600200252092,-82.57428433646457,34.000114899499465,131438490.225976,2022,EPSG5070_50KM_24_26,24,26,0.0026469117401763,56.83859634399414,11.168025016784668,2022-03-02T06:41:30.225976Z,2
194180500200253317,-82.45996190365635,34.07290080599486,138068396.119481,2022,EPSG5070_50KM_24_26,24,26,0.0027218709909724,222.587921,10.305339813232422,2022-05-18T00:19:56.119480Z,2
194180800200253098,-82.42281313278008,34.08254584157346,138068396.863273,2022,EPSG5070_50KM_24_26,24,26,0.0028481353973039,112.850029,10.306314468383787,2022-05-18T00:19:56.863272Z,2
200130600200251159,-82.4288819693138,33.97860419601764,141383267.869455,2022,EPSG5070_50KM_24_26,24,26,0.0028889340632017,277.897247,10.30389404296875,2022-06-25T09:07:47.869455Z,2
193570200200253581,-82.62517605678755,34.28621974129066,137728502.910264,2022,EPSG5070_50KM_24_26,24,26,0.0029079757968542,62.63682556152344,10.29624366760254,2022-05-14T01:55:02.910263Z,2
210400600300417340,-82.66155340318157,34.42126807579532,147105395.792765,2022,EPSG5070_50KM_24_26,24,26,0.0029558852100314,115.602829,10.294654846191406,2022-08-30T14:36:35.792764Z,2
193570300200253508,-82.65173892176293,34.25762352623491,137728502.286301,2022,EPSG5070_50KM_24_26,24,26,0.002992221217943,135.064377,10.298431396484377,2022-05-14T01:55:02.286300Z,2
175110600200252429,-82.5208643058443,34.14310489298032,127443662.300198,2022,EPSG5070_50KM_24_26,24,26,0.0031286500713592,83.06332397460938,11.108360290527344,2022-01-15T01:01:02.300198Z,2
214520800300417207,-82.33826857680675,34.35617857771817,149400257.151055,2022,EPSG5070_50KM_24_26,24,26,0.0031786464787781,89.315903,10.30156421661377,2022-09-26T04:04:17.151055Z,2
182280500200252310,-82.59558100309583,33.99106738346202,131438489.96566,2022,EPSG5070_50KM_24_26,24,26,0.0032588358746798,139.604492,11.099315643310549,2022-03-02T06:41:29.965660Z,2
194180300200253309,-82.45854390952134,34.087018319930074,138068395.945934,2022,EPSG5070_50KM_24_26,24,26,0.0035034860400183,68.80447387695312,10.297933578491213,2022-05-18T00:19:55.945933Z,2
193570200200253568,-82.63150798028344,34.28123000721185,137728502.794568,2022,EPSG5070_50KM_24_26,24,26,0.0036055622642123,281.842438,10.3073091506958,2022-05-14T01:55:02.794568Z,2
214520100300418258,-82.28940574746308,34.359937599906225,149400257.270904,2022,EPSG5070_50KM_24_26,24,26,0.003667983170988,59.48885345458984,10.298656463623049,2022-09-26T04:04:17.270904Z,2
193570100200253695,-82.58097298804475,34.32715874806235,137728504.063148,2022,EPSG5070_50KM_24_26,24,26,0.0037127648809867,178.192307,10.298063278198242,2022-05-14T01:55:04.063147Z,2
193570000200253707,-82.59266029190584,34.32560698089575,137728503.98464,2022,EPSG5070_50KM_24_26,24,26,0.0037530671891309,184.598633,10.30197525024414,2022-05-14T01:55:03.984640Z,2
193570100200253523,-82.65884672884212,34.26581489487009,137728502.63342,2022,EPSG5070_50KM_24_26,24,26,0.0039694559342652,33.864819,10.29838752746582,2022-05-14T01:55:02.633419Z,2
214520500300418186,-82.36494291930845,34.395592571929576,149400256.163451,2022,EPSG5070_50KM_24_26,24,26,0.004034553460636,262.977631,10.309435844421388,2022-09-26T04:04:16.163450Z,2
200130800200251209,-82.36432756336308,34.03879760113811,141383268.807474,2022,EPSG5070_50KM_24_26,24,26,0.004104719180157,271.763916,10.311073303222656,2022-06-25T09:07:48.807473Z,2
193570600200253662,-82.5211809020191,34.343091116126296,137728504.794567,2022,EPSG5070_50KM_24_26,24,26,0.0041371644327745,299.279633,10.315134048461914,2022-05-14T01:55:04.794566Z,2
194180300200253073,-82.56437621392382,34.00265212799887,138068393.987258,2022,EPSG5070_50KM_24_26,24,26,0.0042137126159841,55.483799,11.134721755981444,2022-05-18T00:19:53.987257Z,2
200130500200251464,-82.41519698818078,33.9816631393403,141383267.989287,2022,EPSG5070_50KM_24_26,24,26,0.0042506259625584,92.065231,10.294617652893066,2022-06-25T09:07:47.989286Z,2
194180800200253321,-82.3228713008692,34.16163691695843,138068398.706224,2022,EPSG5070_50KM_24_26,24,26,0.0044856501883204,188.15773010253903,10.302452087402344,2022-05-18T00:19:58.706223Z,2
193570500200253951,-82.4669091830976,34.39340761241339,137728505.922659,2022,EPSG5070_50KM_24_26,24,26,0.00453430009636,81.754204,10.29514503479004,2022-05-14T01:55:05.922659Z,2
175110300200252708,-82.5285740915657,34.153445548323255,127443662.031572,2022,EPSG5070_50KM_24_26,24,26,0.0048173443828435,208.011322,11.103187561035156,2022-01-15T01:01:02.031571Z,2
200130100200251544,-82.32046338630033,34.033598289309786,141383269.518234,2022,EPSG5070_50KM_24_26,24,26,0.0048443263394037,274.240814,11.106719970703123,2022-06-25T09:07:49.518234Z,2
194180000200253040,-82.60544007552502,33.988168967777284,138068393.834344,2022,EPSG5070_50KM_24_26,24,26,0.004865338553848,108.491623,10.29536247253418,2022-05-18T00:19:53.834344Z,2
194180800200253268,-82.34664722768616,34.14287301972553,138068398.268232,2022,EPSG5070_50KM_24_26,24,26,0.0049701533365754,102.264091,10.29464340209961,2022-05-18T00:19:58.268231Z,2
194180000200253431,-82.43039806367199,34.12772545344698,138068397.074029,2022,EPSG5070_50KM_24_26,24,26,0.0051657957408867,53.383652,10.296828269958496,2022-05-18T00:19:57.074028Z,2
214520800300417212,-82.33601673077474,34.354408314599944,149400257.192377,2022,EPSG5070_50KM_24_26,24,26,0.0052407622747435,225.441864,10.304865837097168,2022-09-26T04:04:17.192377Z,2
194180100200253315,-82.47530121128018,34.0847263419886,138068396.102954,2022,EPSG5070_50KM_24_26,24,26,0.0052631709834939,131.872528,10.297429084777832,2022-05-18T00:19:56.102954Z,2
218641100300418089,-82.82521133004514,34.03340208886343,151695424.095976,2022,EPSG5070_50KM_24_26,24,26,0.005315978388837,212.532135,11.101873397827148,2022-10-22T17:37:04.095975Z,2
193571100200253649,-82.55843223221957,34.2966362013515,137728504.216039,2022,EPSG5070_50KM_24_26,24,26,0.0053520538498066,112.70103454589844,10.29465389251709,2022-05-14T01:55:04.216039Z,2
193570500200253558,-82.64574143084604,34.252575823842406,137728502.641684,2022,EPSG5070_50KM_24_26,24,26,0.0054143481805387,151.318588,10.299365997314451,2022-05-14T01:55:02.641683Z,2
214520800300417153,-82.36436769527256,34.376735033574555,149400256.671743,2022,EPSG5070_50KM_24_26,24,26,0.0054422077176589,91.04922485351562,10.299798011779783,2022-09-26T04:04:16.671743Z,2
193570200200253767,-82.54004735857622,34.35324003012395,137728504.472272,2022,EPSG5070_50KM_24_26,24,26,0.0056852974523998,70.765312,10.295010566711426,2022-05-14T01:55:04.472272Z,2
193570200200253580,-82.62562642599396,34.285863013206374,137728502.902,2022,EPSG5070_50KM_24_26,24,26,0.0057007691474268,118.57329559326172,10.297195434570312,2022-05-14T01:55:02.902000Z,2
194181100200253396,-82.3903687135152,34.10117150667371,138068397.321948,2022,EPSG5070_50KM_24_26,24,26,0.0058935831850438,206.9236602783203,10.301936149597168,2022-05-18T00:19:57.321947Z,2
210400600300417367,-82.64892968809927,34.41133765774929,147105396.024157,2022,EPSG5070_50KM_24_26,24,26,0.0063033167407107,163.703339,10.298330307006836,2022-08-30T14:36:36.024156Z,2
214520500300418203,-82.35731339740602,34.38958170370953,149400256.303968,2022,EPSG5070_50KM_24_26,24,26,0.0064085352150166,134.633621,10.308256149291992,2022-09-26T04:04:16.303968Z,2
193570000200253808,-82.54715516565541,34.361475989769666,137728504.81936,2022,EPSG5070_50KM_24_26,24,26,0.0066778969481691,159.499588,10.29635238647461,2022-05-14T01:55:04.819359Z,2
193570500200253890,-82.4953181159091,34.37108981164089,137728505.402023,2022,EPSG5070_50KM_24_26,24,26,0.006726976732813,29.357031,10.299205780029297,2022-05-14T01:55:05.402022Z,2
214520500300418350,-82.29120276518762,34.33747710790001,149400257.518858,2022,EPSG5070_50KM_24_26,24,26,0.0071214052891628,84.1795654296875,10.295690536499023,2022-09-26T04:04:17.518857Z,2
214520500300418322,-82.30379526656255,34.34739860774394,149400257.287436,2022,EPSG5070_50KM_24_26,24,26,0.0071614195855063,132.82843017578125,10.295528411865234,2022-09-26T04:04:17.287436Z,2
193570600200253701,-82.5036031256664,34.35692324759409,137728505.116863,2022,EPSG5070_50KM_24_26,24,26,0.0071682549204824,11.372852325439451,10.30663776397705,2022-05-14T01:55:05.116863Z,2
214520800300416477,-82.6707168558464,34.61618876014459,149400251.068417,2022,EPSG5070_50KM_24_27,24,27,2.295458237688841e-05,190.044449,10.29978370666504,2022-09-26T04:04:11.068417Z,2
198910600200256637,-82.54016775430466,34.84571206866862,140703614.820345,2022,EPSG5070_50KM_24_27,24,27,3.1015502276798834e-05,327.074493,10.312607765197754,2022-06-17T12:20:14.820345Z,2
193571100200254361,-82.23590545302383,34.54943155827347,137728510.116861,2022,EPSG5070_50KM_24_27,24,27,4.9309667141450575e-05,45.08135986328125,10.297221183776855,2022-05-14T01:55:10.116860Z,2
214520500300417409,-82.7195663078869,34.672377892519066,149400249.684141,2022,EPSG5070_50KM_24_27,24,27,9.94582860504023e-05,156.725433,10.30214500427246,2022-09-26T04:04:09.684141Z,2
206890600300618898,-82.63737169816874,34.84702750347938,145150330.542589,2022,EPSG5070_50KM_24_27,24,27,0.00016641896877278572,120.688927,10.300783157348633,2022-08-07T23:32:10.542589Z,2
204250800200254818,-82.56574069884617,34.841426872556255,143678534.074006,2022,EPSG5070_50KM_24_27,24,27,0.00017406115181850534,123.959641,10.294715881347656,2022-07-21T22:42:14.074005Z,2
204250000200254842,-82.67261643289517,34.806159842324554,143678532.363247,2022,EPSG5070_50KM_24_27,24,27,0.00017828460667135282,141.735336,10.295748710632324,2022-07-21T22:42:12.363247Z,2
204250500200255057,-82.59782839002678,34.832860939432585,143678533.367378,2022,EPSG5070_50KM_24_27,24,27,0.0002389741190093053,17.97606658935547,10.302980422973633,2022-07-21T22:42:13.367377Z,2
193570200200254185,-82.34944754314773,34.502731392940724,137728507.959846,2022,EPSG5070_50KM_24_27,24,27,0.0003326939329761913,109.323471,10.297807693481444,2022-05-14T01:55:07.959845Z,2
192960600200255168,-82.5624142094603,34.8527351528278,137388724.108464,2022,EPSG5070_50KM_24_27,24,27,0.0003647284502391601,197.068054,10.299748420715332,2022-05-10T03:32:04.108464Z,2
211010800300219581,-82.21379723000085,34.70404642820064,147445191.127418,2022,EPSG5070_50KM_24_27,24,27,0.0005148284916892676,106.97900390625,10.302785873413086,2022-09-03T12:59:51.127418Z,2
193570100200254052,-82.41903181508675,34.45450175594666,137728507.030091,2022,EPSG5070_50KM_24_27,24,27,0.0005500160565875545,88.03199005126953,10.298140525817873,2022-05-14T01:55:07.030090Z,2
206890800300219638,-82.31457291380873,34.58542096287582,145150336.873146,2022,EPSG5070_50KM_24_27,24,27,0.000665450040932547,139.778961,10.300148010253906,2022-08-07T23:32:16.873145Z,2
204250800200254563,-82.6830061383497,34.75102751689975,143678531.950047,2022,EPSG5070_50KM_24_27,24,27,0.0006889502426489225,60.02792739868164,10.29630184173584,2022-07-21T22:42:11.950046Z,2
193571100200254157,-82.32820438572911,34.477292221430815,137728508.43095,2022,EPSG5070_50KM_24_27,24,27,0.0008602803894939282,217.77947998046875,10.299344062805176,2022-05-14T01:55:08.430949Z,2
